issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
515,Sub-national,2011,2727,138,183,Governance,Brazil,Latin America & The Caribbean
515,Sub-national,2011,2728,141,183,Governance,Brazil,Latin America & The Caribbean
515,Sub-national,2011,2729,141,183,Governance,Brazil,Latin America & The Caribbean
515,Sub-national,2011,2730,142,183,Governance,Brazil,Latin America & The Caribbean
515,Sub-national,2011,2731,143,183,Governance,Brazil,Latin America & The Caribbean
516,Local,1997,2732,135,183,Governance,United Kingdom,Europe
516,Local,1997,2733,137,183,Governance,United Kingdom,Europe
516,Local,1997,2734,138,183,Governance,United Kingdom,Europe
516,Local,1997,2735,141,183,Governance,United Kingdom,Europe
516,Local,1997,2736,142,183,Governance,United Kingdom,Europe
516,Local,1997,2737,143,183,Governance,United Kingdom,Europe
518,Sub-national,1995,2740,103,180,Economic,Turkey,Europe
518,Sub-national,1995,2741,145,180,Economic,Turkey,Europe
518,Sub-national,1995,2742,119,181,Ecological,Turkey,Europe
518,Sub-national,1995,2743,146,181,Ecological,Turkey,Europe
518,Sub-national,1995,2744,123,182,Social/Cultural,Turkey,Europe
518,Sub-national,1995,2745,132,182,Social/Cultural,Turkey,Europe
518,Sub-national,1995,2746,128,182,Social/Cultural,Turkey,Europe
518,Sub-national,1995,2747,127,182,Social/Cultural,Turkey,Europe
518,Sub-national,1995,2748,147,182,Social/Cultural,Turkey,Europe
518,Sub-national,1995,2749,137,183,Governance,Turkey,Europe
518,Sub-national,1995,2750,143,183,Governance,Turkey,Europe
518,Sub-national,1995,2751,148,183,Governance,Turkey,Europe
519,Sub-national,2011,2752,102,180,Economic,Portugal,Europe
519,Sub-national,2011,2753,145,180,Economic,Portugal,Europe
519,Sub-national,2011,2754,119,181,Ecological,Portugal,Europe
519,Sub-national,2011,2755,137,183,Governance,Portugal,Europe
520,Sub-national,2007,2756,119,181,Ecological,Portugal,Europe
520,Sub-national,2007,2756,119,181,Ecological,Spain,Europe
520,Sub-national,2007,2757,117,181,Ecological,Portugal,Europe
520,Sub-national,2007,2757,117,181,Ecological,Spain,Europe
520,Sub-national,2007,2759,143,183,Governance,Portugal,Europe
520,Sub-national,2007,2759,143,183,Governance,Spain,Europe
522,Regional,2013,2765,119,181,Ecological,0,#N/A
522,Regional,2013,2766,121,181,Ecological,0,#N/A
522,Regional,2013,2767,138,183,Governance,0,#N/A
529,National,2009,2806,102,180,Economic,South Africa,Africa
529,National,2009,2807,112,180,Economic,South Africa,Africa
529,National,2009,2808,135,183,Governance,South Africa,Africa
529,National,2009,2809,137,183,Governance,South Africa,Africa
530,Regional,2004,2811,119,181,Ecological,0,#N/A
530,Regional,2004,2812,119,181,Ecological,0,#N/A
530,Regional,2004,2813,117,181,Ecological,0,#N/A
531,National,2010,2815,119,181,Ecological,Tanzania,Africa
531,National,2010,2816,117,181,Ecological,Tanzania,Africa
531,National,2010,2817,128,182,Social/Cultural,Tanzania,Africa
531,National,2010,2818,127,182,Social/Cultural,Tanzania,Africa
531,National,2010,2819,138,183,Governance,Tanzania,Africa
531,National,2010,2821,142,183,Governance,Tanzania,Africa
533,Sub-national,2013,2832,102,180,Economic,United Kingdom,Europe
533,Sub-national,2013,2833,103,180,Economic,United Kingdom,Europe
533,Sub-national,2013,2834,145,180,Economic,United Kingdom,Europe
533,Sub-national,2013,2835,119,181,Ecological,United Kingdom,Europe
533,Sub-national,2013,2836,117,181,Ecological,United Kingdom,Europe
533,Sub-national,2013,2837,146,181,Ecological,United Kingdom,Europe
533,Sub-national,2013,2838,135,183,Governance,United Kingdom,Europe
533,Sub-national,2013,2839,142,183,Governance,United Kingdom,Europe
534,Local,2013,2840,128,182,Social/Cultural,United Kingdom,Europe
534,Local,2013,2841,132,182,Social/Cultural,United Kingdom,Europe
534,Local,2013,2842,128,182,Social/Cultural,United Kingdom,Europe
534,Local,2013,2843,133,182,Social/Cultural,United Kingdom,Europe
535,Local,2008,2844,121,181,Ecological,United Kingdom,Europe
535,Local,2008,2845,146,181,Ecological,United Kingdom,Europe
535,Local,2008,2846,132,182,Social/Cultural,United Kingdom,Europe
536,Sub-national,2008,2848,123,182,Social/Cultural,Canada,North America
537,National,2006,2849,102,180,Economic,Chile,Latin America & The Caribbean
537,National,2006,2850,112,180,Economic,Chile,Latin America & The Caribbean
537,National,2006,2851,105,180,Economic,Chile,Latin America & The Caribbean
537,National,2006,2852,116,181,Ecological,Chile,Latin America & The Caribbean
537,National,2006,2853,117,181,Ecological,Chile,Latin America & The Caribbean
537,National,2006,2854,120,181,Ecological,Chile,Latin America & The Caribbean
537,National,2006,2855,128,182,Social/Cultural,Chile,Latin America & The Caribbean
537,National,2006,2856,133,182,Social/Cultural,Chile,Latin America & The Caribbean
537,National,2006,2857,135,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2858,137,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2859,141,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2860,141,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2861,142,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2862,143,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2863,140,183,Governance,Chile,Latin America & The Caribbean
537,National,2006,2864,148,183,Governance,Chile,Latin America & The Caribbean
538,Local,2010,2865,112,180,Economic,Chile,Latin America & The Caribbean
538,Local,2010,2866,145,180,Economic,Chile,Latin America & The Caribbean
538,Local,2010,2867,116,181,Ecological,Chile,Latin America & The Caribbean
538,Local,2010,2868,117,181,Ecological,Chile,Latin America & The Caribbean
538,Local,2010,2869,146,181,Ecological,Chile,Latin America & The Caribbean
538,Local,2010,2870,128,182,Social/Cultural,Chile,Latin America & The Caribbean
538,Local,2010,2871,133,182,Social/Cultural,Chile,Latin America & The Caribbean
538,Local,2010,2872,143,183,Governance,Chile,Latin America & The Caribbean
538,Local,2010,2873,141,183,Governance,Chile,Latin America & The Caribbean
538,Local,2010,2874,141,183,Governance,Chile,Latin America & The Caribbean
538,Local,2010,2875,142,183,Governance,Chile,Latin America & The Caribbean
538,Local,2010,2876,140,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2877,112,180,Economic,Argentina,Latin America & The Caribbean
539,National,2005,2877,112,180,Economic,Chile,Latin America & The Caribbean
539,National,2005,2878,116,181,Ecological,Argentina,Latin America & The Caribbean
539,National,2005,2878,116,181,Ecological,Chile,Latin America & The Caribbean
539,National,2005,2879,117,181,Ecological,Argentina,Latin America & The Caribbean
539,National,2005,2879,117,181,Ecological,Chile,Latin America & The Caribbean
539,National,2005,2880,120,181,Ecological,Argentina,Latin America & The Caribbean
539,National,2005,2880,120,181,Ecological,Chile,Latin America & The Caribbean
539,National,2005,2881,121,181,Ecological,Argentina,Latin America & The Caribbean
539,National,2005,2881,121,181,Ecological,Chile,Latin America & The Caribbean
539,National,2005,2882,123,182,Social/Cultural,Argentina,Latin America & The Caribbean
539,National,2005,2882,123,182,Social/Cultural,Chile,Latin America & The Caribbean
539,National,2005,2883,128,182,Social/Cultural,Argentina,Latin America & The Caribbean
539,National,2005,2883,128,182,Social/Cultural,Chile,Latin America & The Caribbean
539,National,2005,2884,133,182,Social/Cultural,Argentina,Latin America & The Caribbean
539,National,2005,2884,133,182,Social/Cultural,Chile,Latin America & The Caribbean
539,National,2005,2885,135,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2885,135,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2886,137,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2886,137,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2887,141,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2887,141,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2888,141,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2888,141,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2889,142,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2889,142,183,Governance,Chile,Latin America & The Caribbean
539,National,2005,2890,143,183,Governance,Argentina,Latin America & The Caribbean
539,National,2005,2890,143,183,Governance,Chile,Latin America & The Caribbean
540,Local,2011,2891,105,180,Economic,Grenada,Latin America & The Caribbean
540,Local,2011,2892,145,180,Economic,Grenada,Latin America & The Caribbean
540,Local,2011,2893,146,181,Ecological,Grenada,Latin America & The Caribbean
540,Local,2011,2894,123,182,Social/Cultural,Grenada,Latin America & The Caribbean
540,Local,2011,2895,128,182,Social/Cultural,Grenada,Latin America & The Caribbean
540,Local,2011,2896,128,182,Social/Cultural,Grenada,Latin America & The Caribbean
540,Local,2011,2897,133,182,Social/Cultural,Grenada,Latin America & The Caribbean
540,Local,2011,2898,147,182,Social/Cultural,Grenada,Latin America & The Caribbean
540,Local,2011,2899,141,183,Governance,Grenada,Latin America & The Caribbean
542,Local,2006,2903,103,180,Economic,Spain,Europe
542,Local,2006,2904,112,180,Economic,Spain,Europe
542,Local,2006,2905,145,180,Economic,Spain,Europe
542,Local,2006,2906,119,181,Ecological,Spain,Europe
542,Local,2006,2907,115,181,Ecological,Spain,Europe
542,Local,2006,2908,117,181,Ecological,Spain,Europe
542,Local,2006,2909,128,182,Social/Cultural,Spain,Europe
542,Local,2006,2910,132,182,Social/Cultural,Spain,Europe
542,Local,2006,2911,128,182,Social/Cultural,Spain,Europe
542,Local,2006,2912,135,183,Governance,Spain,Europe
542,Local,2006,2913,137,183,Governance,Spain,Europe
542,Local,2006,2914,141,183,Governance,Spain,Europe
543,Local,2003,2915,115,181,Ecological,Italy,Europe
543,Local,2003,2916,121,181,Ecological,Italy,Europe
543,Local,2003,2917,128,182,Social/Cultural,Italy,Europe
543,Local,2003,2919,141,183,Governance,Italy,Europe
543,Local,2003,2920,141,183,Governance,Italy,Europe
543,Local,2003,2921,143,183,Governance,Italy,Europe
544,Sub-national,2001,2922,145,180,Economic,France,Europe
544,Sub-national,2001,2922,145,180,Economic,United Kingdom,Europe
544,Sub-national,2001,2923,119,181,Ecological,France,Europe
544,Sub-national,2001,2923,119,181,Ecological,United Kingdom,Europe
544,Sub-national,2001,2924,117,181,Ecological,France,Europe
544,Sub-national,2001,2924,117,181,Ecological,United Kingdom,Europe
544,Sub-national,2001,2925,146,181,Ecological,France,Europe
544,Sub-national,2001,2925,146,181,Ecological,United Kingdom,Europe
544,Sub-national,2001,2926,137,183,Governance,France,Europe
544,Sub-national,2001,2926,137,183,Governance,United Kingdom,Europe
545,Regional,2008,2927,119,181,Ecological,0,#N/A
545,Regional,2008,2928,115,181,Ecological,0,#N/A
545,Regional,2008,2929,117,181,Ecological,0,#N/A
545,Regional,2008,2930,146,181,Ecological,0,#N/A
546,National,2010,2931,119,181,Ecological,Martinique,Latin America & The Caribbean
546,National,2010,2932,146,181,Ecological,Martinique,Latin America & The Caribbean
547,National,2001,2933,102,180,Economic,Belize,Latin America & The Caribbean
547,National,2001,2934,117,181,Ecological,Belize,Latin America & The Caribbean
547,National,2001,2935,119,181,Ecological,Belize,Latin America & The Caribbean
547,National,2001,2936,146,181,Ecological,Belize,Latin America & The Caribbean
548,National,1992,2937,145,180,Economic,Martinique,Latin America & The Caribbean
550,National,2000,2939,117,181,Ecological,Jamaica,Latin America & The Caribbean
550,National,2000,2940,146,181,Ecological,Jamaica,Latin America & The Caribbean
550,National,2000,2941,141,183,Governance,Jamaica,Latin America & The Caribbean
550,National,2000,2942,141,183,Governance,Jamaica,Latin America & The Caribbean
550,National,2000,2943,148,183,Governance,Jamaica,Latin America & The Caribbean
552,Local,2005,2951,121,181,Ecological,Colombia,Latin America & The Caribbean
552,Local,2005,2952,146,181,Ecological,Colombia,Latin America & The Caribbean
552,Local,2005,2953,133,182,Social/Cultural,Colombia,Latin America & The Caribbean
553,Sub-national,2010,2954,128,182,Social/Cultural,Canada,North America
553,Sub-national,2010,2955,135,183,Governance,Canada,North America
553,Sub-national,2010,2956,137,183,Governance,Canada,North America
556,National,2004,2963,119,181,Ecological,Dominica,Latin America & The Caribbean
556,National,2004,2963,119,181,Ecological,Netherlands Antilles,Latin America & The Caribbean
556,National,2004,2963,119,181,Ecological,Puerto Rico,Latin America & The Caribbean
556,National,2004,2963,119,181,Ecological,Saint Lucia,Latin America & The Caribbean
556,National,2004,2964,118,181,Ecological,Dominica,Latin America & The Caribbean
556,National,2004,2964,118,181,Ecological,Netherlands Antilles,Latin America & The Caribbean
556,National,2004,2964,118,181,Ecological,Puerto Rico,Latin America & The Caribbean
556,National,2004,2964,118,181,Ecological,Saint Lucia,Latin America & The Caribbean
556,National,2004,2965,115,181,Ecological,Dominica,Latin America & The Caribbean
556,National,2004,2965,115,181,Ecological,Netherlands Antilles,Latin America & The Caribbean
556,National,2004,2965,115,181,Ecological,Puerto Rico,Latin America & The Caribbean
556,National,2004,2965,115,181,Ecological,Saint Lucia,Latin America & The Caribbean
556,National,2004,2966,117,181,Ecological,Dominica,Latin America & The Caribbean
556,National,2004,2966,117,181,Ecological,Netherlands Antilles,Latin America & The Caribbean
556,National,2004,2966,117,181,Ecological,Puerto Rico,Latin America & The Caribbean
556,National,2004,2966,117,181,Ecological,Saint Lucia,Latin America & The Caribbean
556,National,2004,2967,146,181,Ecological,Dominica,Latin America & The Caribbean
556,National,2004,2967,146,181,Ecological,Netherlands Antilles,Latin America & The Caribbean
556,National,2004,2967,146,181,Ecological,Puerto Rico,Latin America & The Caribbean
556,National,2004,2967,146,181,Ecological,Saint Lucia,Latin America & The Caribbean
562,Sub-national,1989,2989,128,182,Social/Cultural,Canada,North America
562,Sub-national,1989,2990,135,183,Governance,Canada,North America
562,Sub-national,1989,2991,137,183,Governance,Canada,North America
563,Sub-national,2004,2992,141,183,Governance,Canada,North America
563,Sub-national,2004,2993,140,183,Governance,Canada,North America
565,Local,2011,2997,112,180,Economic,Chile,Latin America & The Caribbean
565,Local,2011,2998,116,181,Ecological,Chile,Latin America & The Caribbean
565,Local,2011,2999,117,181,Ecological,Chile,Latin America & The Caribbean
565,Local,2011,3000,121,181,Ecological,Chile,Latin America & The Caribbean
565,Local,2011,3001,146,181,Ecological,Chile,Latin America & The Caribbean
565,Local,2011,3002,127,182,Social/Cultural,Chile,Latin America & The Caribbean
565,Local,2011,3003,126,182,Social/Cultural,Chile,Latin America & The Caribbean
565,Local,2011,3004,133,182,Social/Cultural,Chile,Latin America & The Caribbean
565,Local,2011,3005,141,183,Governance,Chile,Latin America & The Caribbean
565,Local,2011,3006,141,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3007,102,180,Economic,Chile,Latin America & The Caribbean
566,National,2001,3007,102,180,Economic,Mexico,Latin America & The Caribbean
566,National,2001,3007,102,180,Economic,Uruguay,Latin America & The Caribbean
566,National,2001,3008,112,180,Economic,Chile,Latin America & The Caribbean
566,National,2001,3008,112,180,Economic,Mexico,Latin America & The Caribbean
566,National,2001,3008,112,180,Economic,Uruguay,Latin America & The Caribbean
566,National,2001,3009,117,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3009,117,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3009,117,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3010,122,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3010,122,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3010,122,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3011,119,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3011,119,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3011,119,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3012,115,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3012,115,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3012,115,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3013,117,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3013,117,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3013,117,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3014,120,181,Ecological,Chile,Latin America & The Caribbean
566,National,2001,3014,120,181,Ecological,Mexico,Latin America & The Caribbean
566,National,2001,3014,120,181,Ecological,Uruguay,Latin America & The Caribbean
566,National,2001,3015,123,182,Social/Cultural,Chile,Latin America & The Caribbean
566,National,2001,3015,123,182,Social/Cultural,Mexico,Latin America & The Caribbean
566,National,2001,3015,123,182,Social/Cultural,Uruguay,Latin America & The Caribbean
566,National,2001,3016,127,182,Social/Cultural,Chile,Latin America & The Caribbean
566,National,2001,3016,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
566,National,2001,3016,127,182,Social/Cultural,Uruguay,Latin America & The Caribbean
566,National,2001,3017,128,182,Social/Cultural,Chile,Latin America & The Caribbean
566,National,2001,3017,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
566,National,2001,3017,128,182,Social/Cultural,Uruguay,Latin America & The Caribbean
566,National,2001,3018,135,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3018,135,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3018,135,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3019,137,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3019,137,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3019,137,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3020,138,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3020,138,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3020,138,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3021,141,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3021,141,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3021,141,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3022,141,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3022,141,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3022,141,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3023,142,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3023,142,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3023,142,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3024,143,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3024,143,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3024,143,183,Governance,Uruguay,Latin America & The Caribbean
566,National,2001,3025,140,183,Governance,Chile,Latin America & The Caribbean
566,National,2001,3025,140,183,Governance,Mexico,Latin America & The Caribbean
566,National,2001,3025,140,183,Governance,Uruguay,Latin America & The Caribbean
567,National,2010,3026,119,181,Ecological,Tanzania,Africa
567,National,2010,3027,117,181,Ecological,Tanzania,Africa
567,National,2010,3028,128,182,Social/Cultural,Tanzania,Africa
567,National,2010,3029,127,182,Social/Cultural,Tanzania,Africa
567,National,2010,3030,138,183,Governance,Tanzania,Africa
567,National,2010,3031,141,183,Governance,Tanzania,Africa
567,National,2010,3032,142,183,Governance,Tanzania,Africa
567,National,2010,3033,143,183,Governance,Tanzania,Africa
571,Sub-national,2004,3043,112,180,Economic,Ethiopia,Africa
571,Sub-national,2004,3044,117,181,Ecological,Ethiopia,Africa
571,Sub-national,2004,3045,120,181,Ecological,Ethiopia,Africa
574,Sub-national,1997,3053,117,181,Ecological,South Africa,Africa
574,Sub-national,1997,3054,146,181,Ecological,South Africa,Africa
574,Sub-national,1997,3055,124,182,Social/Cultural,South Africa,Africa
577,Local,2011,3065,115,181,Ecological,Mexico,Latin America & The Caribbean
577,Local,2011,3066,146,181,Ecological,Mexico,Latin America & The Caribbean
581,Sub-national,2004,3089,146,181,Ecological,Malawi,Africa
582,Sub-national,1993,3090,103,180,Economic,Thailand,Asia & Oceania
582,Sub-national,1993,3091,120,181,Ecological,Thailand,Asia & Oceania
582,Sub-national,1993,3092,128,182,Social/Cultural,Thailand,Asia & Oceania
582,Sub-national,1993,3093,143,183,Governance,Thailand,Asia & Oceania
585,Local,1998,3101,102,180,Economic,Chile,Latin America & The Caribbean
585,Local,1998,3102,112,180,Economic,Chile,Latin America & The Caribbean
585,Local,1998,3103,115,181,Ecological,Chile,Latin America & The Caribbean
585,Local,1998,3104,117,181,Ecological,Chile,Latin America & The Caribbean
585,Local,1998,3105,146,181,Ecological,Chile,Latin America & The Caribbean
585,Local,1998,3106,128,182,Social/Cultural,Chile,Latin America & The Caribbean
585,Local,1998,3107,133,182,Social/Cultural,Chile,Latin America & The Caribbean
585,Local,1998,3108,135,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3109,137,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3110,141,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3111,141,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3112,142,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3113,143,183,Governance,Chile,Latin America & The Caribbean
585,Local,1998,3114,140,183,Governance,Chile,Latin America & The Caribbean
589,Sub-national,2010,3125,117,181,Ecological,Colombia,Latin America & The Caribbean
589,Sub-national,2010,3126,121,181,Ecological,Colombia,Latin America & The Caribbean
589,Sub-national,2010,3127,146,181,Ecological,Colombia,Latin America & The Caribbean
589,Sub-national,2010,3128,141,183,Governance,Colombia,Latin America & The Caribbean
591,National,2010,3132,121,181,Ecological,Puerto Rico,Latin America & The Caribbean
591,National,2010,3133,146,181,Ecological,Puerto Rico,Latin America & The Caribbean
591,National,2010,3134,141,183,Governance,Puerto Rico,Latin America & The Caribbean
592,Sub-national,2011,3135,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
592,Sub-national,2011,3136,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
594,Sub-national,2001,3139,128,182,Social/Cultural,Canada,North America
594,Sub-national,2001,3140,133,182,Social/Cultural,Canada,North America
594,Sub-national,2001,3141,135,183,Governance,Canada,North America
595,Sub-national,2010,3142,103,180,Economic,Thailand,Asia & Oceania
595,Sub-national,2010,3143,120,181,Ecological,Thailand,Asia & Oceania
595,Sub-national,2010,3144,142,183,Governance,Thailand,Asia & Oceania
595,Sub-national,2010,3145,143,183,Governance,Thailand,Asia & Oceania
597,Local,2002,3151,127,182,Social/Cultural,Canada,North America
602,National,2003,3164,118,181,Ecological,Kenya,Africa
602,National,2003,3165,117,181,Ecological,Kenya,Africa
604,Sub-national,2003,3170,102,180,Economic,South Africa,Africa
604,Sub-national,2003,3171,112,180,Economic,South Africa,Africa
605,Global,2010,3172,112,180,Economic,0,#N/A
605,Global,2010,3173,115,181,Ecological,0,#N/A
605,Global,2010,3174,124,182,Social/Cultural,0,#N/A
605,Global,2010,3175,125,182,Social/Cultural,0,#N/A
605,Global,2010,3176,128,182,Social/Cultural,0,#N/A
605,Global,2010,3177,138,183,Governance,0,#N/A
605,Global,2010,3178,143,183,Governance,0,#N/A
607,Sub-national,2005,3183,119,181,Ecological,Thailand,Asia & Oceania
607,Sub-national,2005,3184,118,181,Ecological,Thailand,Asia & Oceania
607,Sub-national,2005,3185,117,181,Ecological,Thailand,Asia & Oceania
607,Sub-national,2005,3186,143,183,Governance,Thailand,Asia & Oceania
611,Sub-national,2003,3201,116,181,Ecological,Thailand,Asia & Oceania
611,Sub-national,2003,3202,119,181,Ecological,Thailand,Asia & Oceania
611,Sub-national,2003,3203,119,181,Ecological,Thailand,Asia & Oceania
611,Sub-national,2003,3204,120,181,Ecological,Thailand,Asia & Oceania
611,Sub-national,2003,3205,124,182,Social/Cultural,Thailand,Asia & Oceania
612,Sub-national,2009,3206,112,180,Economic,South Africa,Africa
612,Sub-national,2009,3207,118,181,Ecological,South Africa,Africa
612,Sub-national,2009,3208,117,181,Ecological,South Africa,Africa
613,National,2002,3209,117,181,Ecological,Tanzania,Africa
613,National,2002,3210,117,181,Ecological,Tanzania,Africa
613,National,2002,3211,128,182,Social/Cultural,Tanzania,Africa
617,Sub-national,2007,3230,112,180,Economic,South Africa,Africa
617,Sub-national,2007,3231,117,181,Ecological,South Africa,Africa
617,Sub-national,2007,3232,124,182,Social/Cultural,South Africa,Africa
617,Sub-national,2007,3233,127,182,Social/Cultural,South Africa,Africa
617,Sub-national,2007,3234,138,183,Governance,South Africa,Africa
619,Local,1990,3244,103,180,Economic,Thailand,Asia & Oceania
619,Local,1990,3245,120,181,Ecological,Thailand,Asia & Oceania
619,Local,1990,3246,123,182,Social/Cultural,Thailand,Asia & Oceania
619,Local,1990,3247,128,182,Social/Cultural,Thailand,Asia & Oceania
619,Local,1990,3248,133,182,Social/Cultural,Thailand,Asia & Oceania
621,National,2011,3255,145,180,Economic,Argentina,Latin America & The Caribbean
621,National,2011,3256,117,181,Ecological,Argentina,Latin America & The Caribbean
621,National,2011,3257,125,182,Social/Cultural,Argentina,Latin America & The Caribbean
621,National,2011,3258,128,182,Social/Cultural,Argentina,Latin America & The Caribbean
621,National,2011,3259,128,182,Social/Cultural,Argentina,Latin America & The Caribbean
621,National,2011,3260,133,182,Social/Cultural,Argentina,Latin America & The Caribbean
621,National,2011,3261,147,182,Social/Cultural,Argentina,Latin America & The Caribbean
621,National,2011,3262,137,183,Governance,Argentina,Latin America & The Caribbean
621,National,2011,3263,141,183,Governance,Argentina,Latin America & The Caribbean
621,National,2011,3264,141,183,Governance,Argentina,Latin America & The Caribbean
621,National,2011,3265,142,183,Governance,Argentina,Latin America & The Caribbean
621,National,2011,3266,143,183,Governance,Argentina,Latin America & The Caribbean
621,National,2011,3267,140,183,Governance,Argentina,Latin America & The Caribbean
622,National,2011,3268,145,180,Economic,Cuba,Latin America & The Caribbean
622,National,2011,3269,117,181,Ecological,Cuba,Latin America & The Caribbean
622,National,2011,3270,146,181,Ecological,Cuba,Latin America & The Caribbean
622,National,2011,3271,125,182,Social/Cultural,Cuba,Latin America & The Caribbean
622,National,2011,3272,127,182,Social/Cultural,Cuba,Latin America & The Caribbean
622,National,2011,3273,127,182,Social/Cultural,Cuba,Latin America & The Caribbean
622,National,2011,3274,128,182,Social/Cultural,Cuba,Latin America & The Caribbean
622,National,2011,3275,133,182,Social/Cultural,Cuba,Latin America & The Caribbean
622,National,2011,3276,135,183,Governance,Cuba,Latin America & The Caribbean
622,National,2011,3277,141,183,Governance,Cuba,Latin America & The Caribbean
622,National,2011,3278,141,183,Governance,Cuba,Latin America & The Caribbean
622,National,2011,3279,140,183,Governance,Cuba,Latin America & The Caribbean
622,National,2011,3280,148,183,Governance,Cuba,Latin America & The Caribbean
623,National,2008,3281,103,180,Economic,Hong Kong,Asia & Oceania
623,National,2008,3282,115,181,Ecological,Hong Kong,Asia & Oceania
623,National,2008,3283,120,181,Ecological,Hong Kong,Asia & Oceania
623,National,2008,3284,128,182,Social/Cultural,Hong Kong,Asia & Oceania
623,National,2008,3285,126,182,Social/Cultural,Hong Kong,Asia & Oceania
623,National,2008,3286,128,182,Social/Cultural,Hong Kong,Asia & Oceania
623,National,2008,3287,128,182,Social/Cultural,Hong Kong,Asia & Oceania
623,National,2008,3288,127,182,Social/Cultural,Hong Kong,Asia & Oceania
625,National,1973,3291,112,180,Economic,Indonesia,Asia & Oceania
625,National,1973,3292,142,183,Governance,Indonesia,Asia & Oceania
626,National,1998,3293,128,182,Social/Cultural,Finland,Europe
626,National,1998,3294,135,183,Governance,Finland,Europe
626,National,1998,3295,138,183,Governance,Finland,Europe
626,National,1998,3296,141,183,Governance,Finland,Europe
630,National,1999,3304,105,180,Economic,Finland,Europe
630,National,1999,3305,105,180,Economic,Finland,Europe
631,National,1999,3306,119,181,Ecological,Finland,Europe
631,National,1999,3307,141,183,Governance,Finland,Europe
632,Local,2010,3308,119,181,Ecological,Estonia,Europe
632,Local,2010,3309,115,181,Ecological,Estonia,Europe
632,Local,2010,3310,146,181,Ecological,Estonia,Europe
633,Local,2013,3311,103,180,Economic,Chile,Latin America & The Caribbean
